h3_index,gpu_count,annual_pue,ac_coupled_base_lcoe,ac_coupled_total_lcoe,dc_coupled_base_lcoe,dc_coupled_total_lcoe,grid_base_lcoe,grid_total_lcoe,natural_gas_base_lcoe,natural_gas_total_lcoe,ng_config,ng_construction_years,latitude,longitude
842a965ffffffff,750000,1.1143444278241406,0.5894409086815504,1.0307409086815504,0.4887193962491481,0.930019396249148,0.0749,0.9815009652288162,0.1221039291332278,1.107783715985581,3x GE 7HA.02,4.05,41.01796748904146,-85.44851649795278
842a967ffffffff,24000,1.1137894963646815,,,0.5213806873241792,0.9626806873241792,0.0749,0.9819522906869376,0.1768797824759554,1.1487340364801093,1x Siemens SGT-A45,4.05,40.64970306136612,-85.23809200006114
842a967ffffffff,50000,1.1137894963646815,,,0.5213806873241792,0.9626806873241792,0.0749,0.9819522906869376,0.1580531465220561,1.1299074005262095,2x Siemens SGT-800,4.05,40.64970306136612,-85.23809200006114
842a967ffffffff,750000,1.1137894963646815,,,0.5213806873241792,0.9626806873241792,0.0749,0.9819522906869372,0.1221417013074211,1.1083125905848394,3x GE 7HA.02,4.05,40.64970306136612,-85.23809200006114
842a969ffffffff,24000,1.1135487958676746,0.5234494107880754,0.9647494107880754,0.4008438986109326,0.8421438986109326,0.0639,0.9710370810327352,0.185936396083005,1.1580007224277915,1x Siemens SGT-A45,4.05,41.26071692724826,-84.55544025842529
842a969ffffffff,50000,1.1135487958676746,0.5234494107880754,0.9647494107880754,0.4008438986109326,0.8421438986109326,0.0639,0.971037081032735,0.1670789651014805,1.1391432914462674,2x Siemens SGT-800,4.05,41.26071692724826,-84.55544025842529
842a969ffffffff,750000,1.1135487958676746,0.5234494107880754,0.9647494107880754,0.4008438986109326,0.8421438986109326,0.0639,0.9710370810327352,0.1287667748932961,1.1151508311410925,3x GE 7HA.02,4.05,41.26071692724826,-84.55544025842529
842a96bffffffff,24000,1.1139317828470092,0.5804633423101339,1.021763342310134,0.4714931370035002,0.9127931370035004,0.0639,0.9707254151882316,0.1859043348181666,1.157634450409837,1x Siemens SGT-A45,4.05,40.88948203396779,-84.35064475497758
842a96bffffffff,50000,1.1139317828470092,0.5804633423101339,1.021763342310134,0.4714931370035002,0.9127931370035004,0.0639,0.9707254151882316,0.1670556345937018,1.1387857501853722,2x Siemens SGT-800,4.05,40.88948203396779,-84.35064475497758
842a96bffffffff,750000,1.1139317828470092,0.5804633423101339,1.021763342310134,0.4714931370035002,0.9127931370035004,0.0639,0.9707254151882316,0.1287403364929925,1.114785258643007,3x GE 7HA.02,4.05,40.88948203396779,-84.35064475497758
842a96dffffffff,24000,1.1143337080875022,0.5216545405987691,0.9629545405987692,0.4189416980193236,0.8602416980193237,0.0749,0.981509679327051,0.176834698683456,1.1482143242400775,1x Siemens SGT-A45,4.05,41.32538503111927,-85.10835806136741
842a96dffffffff,50000,1.1143337080875022,0.5216545405987691,0.9629545405987692,0.4189416980193236,0.8602416980193237,0.0749,0.9815096793270508,0.1580204692846095,1.1294000948412308,2x Siemens SGT-800,4.05,41.32538503111927,-85.10835806136741
842a96dffffffff,750000,1.1143337080875022,0.5216545405987691,0.9629545405987692,0.4189416980193236,0.8602416980193237,0.0749,0.9815096793270508,0.1221046584266492,1.1077939273826558,3x GE 7HA.02,4.05,41.32538503111927,-85.10835806136741
842a981ffffffff,24000,1.1155373592026832,0.5624918767599779,1.003791876759978,0.4531896057242808,0.8944896057242808,0.0612,0.966693891100132,0.1544133167976142,1.124744835663841,1x Siemens SGT-A45,4.05,37.60826956056627,-82.64146141121789
842a981ffffffff,50000,1.1155373592026832,0.5624918767599779,1.003791876759978,0.4531896057242808,0.8944896057242808,0.0612,0.966693891100132,0.1367964818311632,1.1071280006973907,2x Siemens SGT-800,4.05,37.60826956056627,-82.64146141121789
842a981ffffffff,750000,1.1155373592026832,0.5624918767599779,1.003791876759978,0.4531896057242808,0.8944896057242808,0.0612,0.966693891100132,0.1057385248078451,1.090364247143908,3x GE 7HA.02,4.05,37.60826956056627,-82.64146141121789
842a983ffffffff,24000,1.1121183538849808,0.484991161005443,0.926291161005443,0.4006517185898229,0.841951718589823,0.0825999999999999,0.991091928270354,0.1601124052773261,1.1334270316620545,1x Siemens SGT-A45,4.05,37.25096798013523,-82.46532721389671
842a983ffffffff,50000,1.1121183538849808,0.484991161005443,0.926291161005443,0.4006517185898229,0.841951718589823,0.0825999999999999,0.9910919282703542,0.1424885791001217,1.1158032054848503,2x Siemens SGT-800,4.05,37.25096798013523,-82.46532721389671
842a983ffffffff,750000,1.1121183538849808,0.484991161005443,0.926291161005443,0.4006517185898229,0.841951718589823,0.0825999999999999,0.991091928270354,0.1098525011523243,1.0975052759319095,3x GE 7HA.02,4.05,37.25096798013523,-82.46532721389671
842a985ffffffff,24000,1.1168294805258343,0.6089673412568143,1.0502673412568142,0.4722683633047486,0.9135683633047488,0.0612,0.9656469907280052,0.1543092918000681,1.1235181808755212,1x Siemens SGT-A45,4.05,37.68008089983516,-83.15229661551277
842a985ffffffff,50000,1.1168294805258343,0.6089673412568143,1.0502673412568142,0.4722683633047486,0.9135683633047488,0.0612,0.9656469907280048,0.1366961736740166,1.10590506274947,2x Siemens SGT-800,4.05,37.68008089983516,-83.15229661551277
842a985ffffffff,750000,1.1168294805258343,0.6089673412568143,1.0502673412568142,0.4722683633047486,0.9135683633047488,0.0612,0.9656469907280048,0.1056538007379689,1.0891403555347274,3x GE 7HA.02,4.05,37.68008089983516,-83.15229661551277
842a987ffffffff,24000,1.1138880180240935,0.4788513615644266,0.9201513615644268,0.3991047247061793,0.8404047247061793,0.0612,0.968033746403964,0.1545464411475344,1.126314736157371,1x Siemens SGT-A45,4.05,37.323301359676655,-82.97224500701218
842a987ffffffff,50000,1.1138880180240935,0.4788513615644266,0.9201513615644268,0.3991047247061793,0.8404047247061793,0.0612,0.9680337464039636,0.1369248525030828,1.1086931475129198,2x Siemens SGT-800,4.05,37.323301359676655,-82.97224500701218
842a987ffffffff,750000,1.1138880180240935,0.4788513615644266,0.9201513615644268,0.3991047247061793,0.8404047247061793,0.0612,0.9680337464039636,0.1058084462231328,1.091892110222154,3x GE 7HA.02,4.05,37.323301359676655,-82.97224500701218
842a989ffffffff,24000,1.1146452833321283,0.4825152824542777,0.9238152824542778,0.3934962381540659,0.8347962381540659,0.0719,0.9782261644366989,0.1521466042594617,1.12325470142137,1x Siemens SGT-A45,4.05,37.89363749563324,-82.30656801947063
842a989ffffffff,50000,1.1146452833321283,0.4825152824542777,0.9238152824542778,0.3934962381540659,0.8347962381540659,0.0719,0.9782261644366992,0.134525877145023,1.1056339743069317,2x Siemens SGT-800,4.05,37.89363749563324,-82.30656801947063
842a989ffffffff,750000,1.1146452833321283,0.4825152824542777,0.9238152824542778,0.3934962381540659,0.8347962381540659,0.0719,0.9782261644366986,0.1040484369950579,1.089462177601649,3x GE 7HA.02,4.05,37.89363749563324,-82.30656801947063
842a98bffffffff,24000,1.1139668019171982,0.5275189300029166,0.9688189300029166,0.4304347399339227,0.8717347399339228,0.0719,0.9787777362624336,0.1522012610487959,1.123900828975074,1x Siemens SGT-A45,4.05,37.53428768799759,-82.1318100287705
842a98bffffffff,50000,1.1139668019171982,0.5275189300029166,0.9688189300029166,0.4304347399339227,0.8717347399339228,0.0719,0.9787777362624334,0.1345786001041123,1.1062781680303908,2x Siemens SGT-800,4.05,37.53428768799759,-82.1318100287705
842a98bffffffff,750000,1.1139668019171982,0.5275189300029166,0.9688189300029166,0.4304347399339227,0.8717347399339228,0.0719,0.9787777362624334,0.1040928819274692,1.0901068064065669,3x GE 7HA.02,4.05,37.53428768799759,-82.1318100287705
842a98dffffffff,24000,1.1159202995701558,0.4811295275022186,0.9224295275022188,0.4064062157078235,0.8477062157078235,0.0612,0.9663833730131656,0.1543824623913586,1.1243810012871094,1x Siemens SGT-A45,4.05,37.96711000932719,-82.82019825716142
842a98dffffffff,50000,1.1159202995701558,0.4811295275022186,0.9224295275022188,0.4064062157078235,0.8477062157078235,0.0612,0.9663833730131656,0.1367667300306761,1.1067652689264271,2x Siemens SGT-800,4.05,37.96711000932719,-82.82019825716142
842a98dffffffff,750000,1.1159202995701558,0.4811295275022186,0.9224295275022188,0.4064062157078235,0.8477062157078235,0.0612,0.9663833730131656,0.105713395935471,1.0900012330873683,3x GE 7HA.02,4.05,37.96711000932719,-82.82019825716142
842a991ffffffff,24000,1.1097856010726177,0.4908108143570559,0.932110814357056,0.4021892047119723,0.8434892047119723,0.0825999999999999,0.9929998110016152,0.1603030872140306,1.1356636064539367,1x Siemens SGT-A45,4.05,36.820328166344176,-81.78989482027417
842a991ffffffff,50000,1.1097856010726177,0.4908108143570559,0.932110814357056,0.4021892047119723,0.8434892047119723,0.0825999999999999,0.9929998110016156,0.1414320109799983,1.1167925302199042,2x Siemens SGT-800,4.05,36.820328166344176,-81.78989482027417
842a991ffffffff,750000,1.1097856010726177,0.4908108143570559,0.932110814357056,0.4021892047119723,0.8434892047119723,0.0825999999999999,0.9929998110016152,0.1099693386080042,1.0996981448172447,3x GE 7HA.02,4.05,36.820328166344176,-81.78989482027417
842a993ffffffff,24000,1.1079691756068375,0.4316301530840182,0.8729301530840183,0.3651433633551968,0.8064433633551968,0.0726,0.911836993319514,0.1764072802259874,1.1533668238110366,1x Siemens SGT-A45,4.05,36.46577199658075,-81.62263411623283
842a993ffffffff,50000,1.1079691756068375,0.4316301530840182,0.8729301530840183,0.3651433633551968,0.8064433633551968,0.0726,0.9118369933195142,0.1574498714031356,1.1344094149881854,2x Siemens SGT-800,4.05,36.46577199658075,-81.62263411623283
842a993ffffffff,750000,1.1079691756068375,0.4316301530840182,0.8729301530840183,0.3651433633551968,0.8064433633551968,0.0726,0.911836993319514,0.1217235992604351,1.1130749854542044,3x GE 7HA.02,4.05,36.46577199658075,-81.62263411623283
842a995ffffffff,24000,1.1117151716919045,0.4528563797228269,0.8941563797228269,0.3299636760585738,0.772267372516092,0.0825999999999999,0.991421105549692,0.1601453063304831,1.1338129216242518,1x Siemens SGT-A45,4.05,36.89523334934248,-82.2917424864636
842a995ffffffff,50000,1.1117151716919045,0.4528563797228269,0.8941563797228269,0.3299636760585738,0.772267372516092,0.0825999999999999,0.9914211055496924,0.1413185452231353,1.1149861605169042,2x Siemens SGT-800,4.05,36.89523334934248,-82.2917424864636
842a995ffffffff,750000,1.1117151716919045,0.4528563797228269,0.8941563797228269,0.3299636760585738,0.772267372516092,0.0825999999999999,0.991421105549692,0.1098793289220691,1.0978902925812102,3x GE 7HA.02,4.05,36.89523334934248,-82.2917424864636
842a997ffffffff,24000,1.111499395263804,0.5130896954927209,0.9543896954927208,0.5250817764089585,0.9663817764089584,0.0599,0.8963455492555753,0.1645225985508288,1.1383792328589857,1x Siemens SGT-A45,4.05,36.54109262612533,-82.12065539131565
842a997ffffffff,50000,1.111499395263804,0.5130896954927209,0.9543896954927208,0.5250817764089585,0.9663817764089584,0.0599,0.8963455492555753,0.1468992047000042,1.120755839008161,2x Siemens SGT-800,4.05,36.54109262612533,-82.12065539131565
842a997ffffffff,750000,1.111499395263804,0.5130896954927209,0.9543896954927208,0.5250817764089585,0.9663817764089584,0.0599,0.8963455492555754,0.1130823283724067,1.1012850955337103,3x GE 7HA.02,4.05,36.54109262612533,-82.12065539131565
842a999ffffffff,24000,1.1069919042124612,0.4756745221844942,0.9169745221844944,0.3937066723909819,0.8350066723909819,0.0825999999999999,0.9952952660823436,0.1605324688831957,1.138354489069723,1x Siemens SGT-A45,4.05,37.09994442094639,-81.45514696163417
842a999ffffffff,50000,1.1069919042124612,0.4756745221844942,0.9169745221844944,0.3937066723909819,0.8350066723909819,0.0825999999999999,0.9952952660823434,0.141596958389552,1.119418978576079,2x Siemens SGT-800,4.05,37.09994442094639,-81.45514696163417
842a999ffffffff,750000,1.1069919042124612,0.4756745221844942,0.9169745221844944,0.3937066723909819,0.8350066723909819,0.0825999999999999,0.9952952660823436,0.1101175233785948,1.1023440915387506,3x GE 7HA.02,4.05,37.09994442094639,-81.45514696163417
842a99bffffffff,24000,1.105205932136958,0.4023133777587798,0.8436133777587798,0.3328703378468093,0.7741703378468094,0.0825999999999999,0.9967687997444756,0.1606796996909359,1.1400818442435068,1x Siemens SGT-A45,4.05,36.743361985284935,-81.28932223632306
842a99bffffffff,50000,1.105205932136958,0.4023133777587798,0.8436133777587798,0.3328703378468093,0.7741703378468094,0.0825999999999999,0.9967687997444756,0.141702824908374,1.121104969460945,2x Siemens SGT-800,4.05,36.743361985284935,-81.28932223632306
842a99bffffffff,750000,1.105205932136958,0.4023133777587798,0.8436133777587798,0.3328703378468093,0.7741703378468094,0.0825999999999999,0.9967687997444756,0.1101986284202037,1.1040285981653293,3x GE 7HA.02,4.05,36.743361985284935,-81.28932223632306
842a99dffffffff,24000,1.1104597113027854,0.4434537351623301,0.8847537351623302,0.3656521776507536,0.8069521776507536,0.0825999999999999,0.992447654646501,0.1602479037863283,1.135016325449502,1x Siemens SGT-A45,4.05,37.17650880141883,-81.95960309916299
842a99dffffffff,50000,1.1104597113027854,0.4434537351623301,0.8847537351623302,0.3656521776507536,0.8069521776507536,0.0825999999999999,0.992447654646501,0.1413923272836055,1.116160748946779,2x Siemens SGT-800,4.05,37.17650880141883,-81.95960309916299
842a99dffffffff,750000,1.1104597113027854,0.4434537351623301,0.8847537351623302,0.3656521776507536,0.8069521776507536,0.0825999999999999,0.9924476546465008,0.1099243686831218,1.0990523549737583,3x GE 7HA.02,4.05,37.17650880141883,-81.95960309916299
842a9a1ffffffff,24000,1.1141372900127906,0.5953721113508474,1.0366721113508477,0.4623519988169735,0.9036519988169736,0.0612,0.9678309938724784,0.1545262954145783,1.1260771714244218,1x Siemens SGT-A45,4.05,37.46151372732212,-83.98935900321673
842a9a1ffffffff,50000,1.1141372900127906,0.5953721113508474,1.0366721113508477,0.4623519988169735,0.9036519988169736,0.0612,0.967830993872478,0.1369054276790882,1.1084563036889317,2x Siemens SGT-800,4.05,37.46151372732212,-83.98935900321673
842a9a1ffffffff,750000,1.1141372900127906,0.5953721113508474,1.0366721113508477,0.4623519988169735,0.9036519988169736,0.0612,0.9678309938724782,0.1057920492106491,1.0916550913544016,3x GE 7HA.02,4.05,37.46151372732212,-83.98935900321673
842a9a3ffffffff,24000,1.1154666470532235,0.4704679476890082,0.9117679476890084,0.3891283524200085,0.8304283524200085,0.0612,0.9667512533767776,0.154419016443372,1.1248120469895484,1x Siemens SGT-A45,4.05,37.10738127127676,-83.80420652528849
842a9a3ffffffff,50000,1.1154666470532235,0.4704679476890082,0.9117679476890084,0.3891283524200085,0.8304283524200085,0.0612,0.9667512533767768,0.1356931727358032,1.1060862032819794,2x Siemens SGT-800,4.05,37.10738127127676,-83.80420652528849
842a9a3ffffffff,750000,1.1154666470532235,0.4704679476890082,0.9117679476890084,0.3891283524200085,0.8304283524200085,0.0612,0.9667512533767773,0.1057431667473825,1.090431306907791,3x GE 7HA.02,4.05,37.10738127127676,-83.80420652528849
842a9a5ffffffff,24000,1.1177234736299746,0.6046053006066674,1.0459053006066674,0.4417349654028863,0.8830349654028864,0.0612,0.9649240778237382,0.1542374581400865,1.1226711411079944,1x Siemens SGT-A45,4.05,37.52735698720759,-84.4994013678455
842a9a5ffffffff,50000,1.1177234736299746,0.6046053006066674,1.0459053006066674,0.4417349654028863,0.8830349654028864,0.0612,0.9649240778237383,0.1366269047600557,1.1050605877279638,2x Siemens SGT-800,4.05,37.52735698720759,-84.4994013678455
842a9a5ffffffff,750000,1.1177234736299746,0.6046053006066674,1.0459053006066674,0.4417349654028863,0.8830349654028864,0.0612,0.9649240778237386,0.105633657886899,1.0883335868153217,3x GE 7HA.02,4.05,37.52735698720759,-84.4994013678455
842a9a7ffffffff,24000,1.1164212532893618,0.4767021319602005,0.9180021319602004,0.3838916737047981,0.8251916737047982,0.0612,0.9659774820508984,0.1543421334147943,1.1239054204965433,1x Siemens SGT-A45,4.05,37.17384610300286,-84.31041986225448
842a9a7ffffffff,50000,1.1164212532893618,0.4767021319602005,0.9180021319602004,0.3838916737047981,0.8251916737047982,0.0612,0.9659774820508978,0.1367278403044681,1.106291127386217,2x Siemens SGT-800,4.05,37.17384610300286,-84.31041986225448
842a9a7ffffffff,750000,1.1164212532893618,0.4767021319602005,0.9180021319602004,0.3838916737047981,0.8251916737047982,0.0612,0.965977482050898,0.1056805478247685,1.0895267213561126,3x GE 7HA.02,4.05,37.17384610300286,-84.31041986225448
842a9a9ffffffff,24000,1.116876382541168,0.6023453076761333,1.0436453076761332,0.4912770108664929,0.932577010866493,0.0612,0.9656090354150294,0.1543055222137291,1.123473710410475,1x Siemens SGT-A45,4.05,37.74970232884751,-83.66423828708191
842a9a9ffffffff,50000,1.116876382541168,0.6023453076761333,1.0436453076761332,0.4912770108664929,0.932577010866493,0.0612,0.9656090354150296,0.1366925360553811,1.105860724252127,2x Siemens SGT-800,4.05,37.74970232884751,-83.66423828708191
842a9a9ffffffff,750000,1.116876382541168,0.6023453076761333,1.0436453076761332,0.4912770108664929,0.932577010866493,0.0612,0.9656090354150292,0.1056507289405789,1.089095983283505,3x GE 7HA.02,4.05,37.74970232884751,-83.66423828708191
842a9abffffffff,24000,1.116916724386659,0.5795929578501183,1.0208929578501182,0.481226752722762,0.922526752722762,0.0612,0.9655763914495696,0.1543022774352627,1.1234354603066792,1x Siemens SGT-A45,4.05,37.39348941695117,-83.48028108126266
842a9abffffffff,50000,1.116916724386659,0.5795929578501183,1.0208929578501182,0.481226752722762,0.922526752722762,0.0612,0.96557639144957,0.1366894089883484,1.105822591859765,2x Siemens SGT-800,4.05,37.39348941695117,-83.48028108126266
842a9abffffffff,750000,1.116916724386659,0.5795929578501183,1.0208929578501182,0.481226752722762,0.922526752722762,0.0612,0.96557639144957,0.1056480869716268,1.0890578203167622,3x GE 7HA.02,4.05,37.39348941695117,-83.48028108126266
842a9adffffffff,24000,1.117171599047738,0.4721840526175782,0.9134840526175784,0.3954165336258758,0.8367165336258758,0.0612,0.9653702055175488,0.1542817886895924,1.123193870799286,1x Siemens SGT-A45,4.05,37.81711560747952,-84.17720802942459
842a9adffffffff,50000,1.117171599047738,0.4721840526175782,0.9134840526175784,0.3954165336258758,0.8367165336258758,0.0612,0.9653702055175488,0.1366696523663788,1.1055817344760726,2x Siemens SGT-800,4.05,37.81711560747952,-84.17720802942459
842a9adffffffff,750000,1.117171599047738,0.4721840526175782,0.9134840526175784,0.3954165336258758,0.8367165336258758,0.0612,0.965370205517549,0.1056313995180294,1.0888167750091862,3x GE 7HA.02,4.05,37.81711560747952,-84.17720802942459
842a9b1ffffffff,24000,1.112987838474918,0.5434003747312492,0.9847003747312492,0.4505654476027754,0.8918654476027754,0.0825999999999999,0.9903828510857946,0.1600415317423807,1.1325957885709046,1x Siemens SGT-A45,4.05,36.68559957430519,-83.12025885842608
842a9b1ffffffff,50000,1.112987838474918,0.5434003747312492,0.9847003747312492,0.4505654476027754,0.8918654476027754,0.0825999999999999,0.9903828510857946,0.1412439140000791,1.113798170828603,2x Siemens SGT-800,4.05,36.68559957430519,-83.12025885842608
842a9b1ffffffff,750000,1.112987838474918,0.5434003747312492,0.9847003747312492,0.4505654476027754,0.8918654476027754,0.0825999999999999,0.9903828510857948,0.1097947085739604,1.0966759125976095,3x GE 7HA.02,4.05,36.68559957430519,-83.12025885842608
842a9b3ffffffff,24000,1.11350823400109,0.5398681385339477,0.9811681385339476,0.3558292854850733,0.7971292854850733,0.0599,0.8948376405389515,0.1643580409299444,1.1364577767511166,1x Siemens SGT-A45,4.05,36.33397840004537,-82.94408868584712
842a9b3ffffffff,50000,1.11350823400109,0.5398681385339477,0.9811681385339476,0.3558292854850733,0.7971292854850733,0.0599,0.8948376405389515,0.1467407354954578,1.11884047131663,2x Siemens SGT-800,4.05,36.33397840004537,-82.94408868584712
842a9b3ffffffff,750000,1.11350823400109,0.5398681385339477,0.9811681385339476,0.3558292854850733,0.7971292854850733,0.0599,0.8948376405389515,0.1129864056753268,1.0994063930256237,3x GE 7HA.02,4.05,36.33397840004537,-82.94408868584712
842a9b5ffffffff,24000,1.114311541396281,0.4699578530393513,0.9112578530393514,0.3285699991867366,0.7672249201183338,0.0612,0.9676893153740552,0.1545122198391556,1.1259111687819388,1x Siemens SGT-A45,4.05,36.7547474135526,-83.62169673154239
842a9b5ffffffff,50000,1.114311541396281,0.4699578530393513,0.9112578530393514,0.3285699991867366,0.7672249201183337,0.0612,0.967689315374055,0.1368918540532943,1.1082908029960772,2x Siemens SGT-800,4.05,36.7547474135526,-83.62169673154239
842a9b5ffffffff,750000,1.114311541396281,0.4699578530393513,0.9112578530393514,0.3285699991867366,0.7672249201183338,0.0612,0.9676893153740548,0.1057805911704137,1.0914894681703593,3x GE 7HA.02,4.05,36.7547474135526,-83.62169673154239
842a9b7ffffffff,24000,1.1160941066307786,0.4950893495644268,0.9363893495644268,0.4168357515666137,0.8581357515666137,0.0599,0.8929045797013319,0.1641470540342079,1.1339945370343565,1x Siemens SGT-A45,4.05,36.403640201353326,-83.44177706998362
842a9b7ffffffff,50000,1.1160941066307786,0.4950893495644268,0.9363893495644268,0.4168357515666137,0.8581357515666137,0.0599,0.8929045797013322,0.1465375640216004,1.1163850470217485,2x Siemens SGT-800,4.05,36.403640201353326,-83.44177706998362
842a9b7ffffffff,750000,1.1160941066307786,0.4950893495644268,0.9363893495644268,0.4168357515666137,0.8581357515666137,0.0599,0.8929045797013324,0.1128523636178417,1.0969869196308406,3x GE 7HA.02,4.05,36.403640201353326,-83.44177706998362
842a9b9ffffffff,24000,1.1101715299078163,0.5281423729364485,0.9694423729364484,0.432846686365636,0.874146686365636,0.0825999999999999,0.9926836188349292,0.1602714857560553,1.1352929405010177,1x Siemens SGT-A45,4.05,36.96805684951944,-82.79479282810217
842a9b9ffffffff,50000,1.1101715299078163,0.5281423729364485,0.9694423729364484,0.432846686365636,0.874146686365636,0.0825999999999999,0.9926836188349292,0.1414092862964615,1.1164307410414245,2x Siemens SGT-800,4.05,36.96805684951944,-82.79479282810217
842a9b9ffffffff,750000,1.1101715299078163,0.5281423729364485,0.9694423729364484,0.432846686365636,0.874146686365636,0.0825999999999999,0.9926836188349288,0.1099435869234503,1.0993283337913609,3x GE 7HA.02,4.05,36.96805684951944,-82.79479282810217
842a9bbffffffff,24000,1.1122327201919928,0.4135277180972126,0.8548277180972126,0.3487970644614658,0.7900970644614658,0.0825999999999999,0.990998597581439,0.1601030767151693,1.133317621167979,1x Siemens SGT-A45,4.05,36.614375069359575,-82.61988752149244
842a9bbffffffff,50000,1.1122327201919928,0.4135277180972126,0.8548277180972126,0.3487970644614658,0.7900970644614658,0.0825999999999999,0.9909985975814394,0.1412881758402516,1.1145027202930615,2x Siemens SGT-800,4.05,36.614375069359575,-82.61988752149244
842a9bbffffffff,750000,1.1122327201919928,0.4135277180972126,0.8548277180972126,0.3487970644614658,0.7900970644614658,0.0825999999999999,0.9909985975814394,0.109844894591541,1.0973961131064969,3x GE 7HA.02,4.05,36.614375069359575,-82.61988752149244
842a9bdffffffff,24000,1.1132620864570475,0.598641187377743,1.0399411873777429,0.4688161703137108,0.9101161703137108,0.0612,0.9685432660717248,0.1545970606523493,1.12691173235021,1x Siemens SGT-A45,4.05,37.03877901908256,-83.29897234947876
842a9bdffffffff,50000,1.1132620864570475,0.598641187377743,1.0399411873777429,0.4688161703137108,0.9101161703137108,0.0612,0.9685432660717248,0.1369736677247048,1.1092883394225654,2x Siemens SGT-800,4.05,37.03877901908256,-83.29897234947876
842a9bdffffffff,750000,1.1132620864570475,0.598641187377743,1.0399411873777429,0.4688161703137108,0.9101161703137108,0.0612,0.9685432660717248,0.1058496507974831,1.092487740300215,3x GE 7HA.02,4.05,37.03877901908256,-83.29897234947876
842a9c1ffffffff,24000,1.1152488897048745,0.5339669240502061,0.975266924050206,0.435813363374183,0.877113363374183,0.0719,0.977736026426308,0.1520980338886099,1.1226805380268594,1x Siemens SGT-A45,4.05,38.542291904084415,-82.14343901780073
842a9c1ffffffff,50000,1.1152488897048745,0.5339669240502061,0.975266924050206,0.435813363374183,0.877113363374183,0.0719,0.9777360264263076,0.1344790251513808,1.1050615292896304,2x Siemens SGT-800,4.05,38.542291904084415,-82.14343901780073
842a9c1ffffffff,750000,1.1152488897048745,0.5339669240502061,0.975266924050206,0.435813363374183,0.877113363374183,0.0719,0.977736026426308,0.1040089404578364,1.0888893453945945,3x GE 7HA.02,4.05,38.542291904084415,-82.14343901780073
842a9c3ffffffff,24000,1.114552938840254,0.483153757461838,0.924453757461838,0.4065572088132046,0.8478572088132046,0.0719,0.9783011964606252,0.1521540389704521,1.123342595732495,1x Siemens SGT-A45,4.05,38.17935778360201,-81.96751107384434
842a9c3ffffffff,50000,1.114552938840254,0.483153757461838,0.924453757461838,0.4065572088132046,0.8478572088132046,0.0719,0.9783011964606252,0.1345330491730497,1.1057216059350925,2x Siemens SGT-800,4.05,38.17935778360201,-81.96751107384434
842a9c3ffffffff,750000,1.114552938840254,0.483153757461838,0.924453757461838,0.4065572088132046,0.8478572088132046,0.0719,0.9783011964606252,0.1040544831598937,1.0895498686377074,3x GE 7HA.02,4.05,38.17935778360201,-81.96751107384434
842a9c5ffffffff,24000,1.1160834560217174,0.5097325936466802,0.9510325936466802,0.4246273932773382,0.8659273932773383,0.0639,0.9689784104259505,0.1857246096888986,1.1555813477911945,1x Siemens SGT-A45,4.05,38.61693488569042,-82.66395373906259
842a9c5ffffffff,50000,1.1160834560217174,0.5097325936466802,0.9510325936466802,0.4246273932773382,0.8659273932773383,0.0639,0.9689784104259508,0.1681277530115192,1.1379844911138146,2x Siemens SGT-800,4.05,38.61693488569042,-82.66395373906259
842a9c5ffffffff,750000,1.1160834560217174,0.5097325936466802,0.9510325936466802,0.4246273932773382,0.8659273932773383,0.0639,0.9689784104259505,0.1286305378698618,1.112774485324301,3x GE 7HA.02,4.05,38.61693488569042,-82.66395373906259
842a9c7ffffffff,24000,1.114458623379846,0.4574418787887001,0.8987418787887,0.3819399411091401,0.8232399411091401,0.0719,0.9783778427771171,0.1521616354619658,1.1234323828894603,1x Siemens SGT-A45,4.05,38.254529763256826,-82.48393085608342
842a9c7ffffffff,50000,1.114458623379846,0.4574418787887001,0.8987418787887,0.3819399411091401,0.8232399411091401,0.0719,0.9783778427771171,0.1345403757621857,1.1058111231896803,2x Siemens SGT-800,4.05,38.254529763256826,-82.48393085608342
842a9c7ffffffff,750000,1.114458623379846,0.4574418787887001,0.8987418787887,0.3819399411091401,0.8232399411091401,0.0719,0.9783778427771171,0.10406065924152,1.0896394461566423,3x GE 7HA.02,4.05,38.254529763256826,-82.48393085608342
842a9c9ffffffff,24000,1.115496514053686,0.5009870623711589,0.9422870623711588,0.4095657096542941,0.8508657096542942,0.0719,0.9775351049415336,0.1520781230690156,1.1224451717060355,1x Siemens SGT-A45,4.05,38.83034689637877,-81.79866714099084
842a9c9ffffffff,50000,1.115496514053686,0.5009870623711589,0.9422870623711588,0.4095657096542941,0.8508657096542942,0.0719,0.9775351049415338,0.1344598179232297,1.1048268665602503,2x Siemens SGT-800,4.05,38.83034689637877,-81.79866714099084
842a9c9ffffffff,750000,1.115496514053686,0.5009870623711589,0.9422870623711588,0.4095657096542941,0.8508657096542942,0.0719,0.9775351049415338,0.104031192136908,1.0886929676419668,3x GE 7HA.02,4.05,38.83034689637877,-81.79866714099084
842a9cbffffffff,24000,1.114027859134251,0.5864431401239074,1.0277431401239074,0.4787430525118845,0.9200430525118846,0.0719,0.9787280722556,0.1521963392816142,1.1238426506659287,1x Siemens SGT-A45,4.05,38.46538178548729,-81.62423663802133
